09/30/2018 15:03:00,2429FE0453653A85,1,1,1,2.0,99366,18.84,44.521,18.937
09/30/2018 15:03:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:03:54,2429FE0453653A85,1,1,1,2.0,99366,18.84,44.483,18.927
09/30/2018 15:04:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:04:47,2429FE0453653A85,1,1,1,2.0,99363,18.82,44.453,18.916
09/30/2018 15:05:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:05:40,2429FE0453653A85,1,1,1,2.0,99368,18.81,44.453,18.884
09/30/2018 15:06:33,2429FE0453653A85,1,1,1,2.0,99371,18.79,44.399,18.894
09/30/2018 15:06:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:07:26,2429FE0453653A85,1,1,1,2.0,99363,18.81,44.346,18.873
09/30/2018 15:07:26,2429FE0453653A85,1,1,1,2.0,99363,18.78,44.354,18.894
09/30/2018 15:07:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:08:19,2429FE0453653A85,1,1,1,2.0,99365,18.77,44.300,18.841
09/30/2018 15:08:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:09:13,2429FE0453653A85,1,1,1,2.0,99368,18.75,44.323,18.851
09/30/2018 15:09:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:10:06,2429FE0453653A85,1,1,1,2.0,99367,18.74,44.315,18.809
09/30/2018 15:10:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:10:59,2429FE0453653A85,1,1,1,2.0,99370,18.73,44.308,18.873
09/30/2018 15:11:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:11:52,2429FE0453653A85,1,1,1,2.0,99373,18.75,44.262,18.884
09/30/2018 15:12:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:12:45,2429FE0453653A85,1,1,1,2.0,99376,18.76,44.155,18.873
09/30/2018 15:13:38,2429FE0453653A85,1,1,1,2.0,99368,18.74,44.132,18.862
09/30/2018 15:13:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:14:32,2429FE0453653A85,1,1,1,2.0,99379,18.74,44.109,18.862
09/30/2018 15:14:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:15:25,2429FE0453653A85,1,1,1,2.0,99387,18.76,44.071,18.851
09/30/2018 15:15:25,2429FE0453653A85,1,1,1,2.0,99395,18.77,44.064,18.873
09/30/2018 15:15:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:16:18,2429FE0453653A85,1,1,1,2.0,99392,18.76,44.048,18.851
09/30/2018 15:16:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:17:11,2429FE0453653A85,1,1,1,2.0,99389,18.75,44.056,18.830
09/30/2018 15:17:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:18:04,2429FE0453653A85,1,1,1,2.0,99383,18.70,44.102,18.841
09/30/2018 15:18:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:18:57,2429FE0453653A85,1,1,1,2.0,99389,18.73,44.132,18.819
09/30/2018 15:19:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:19:51,2429FE0453653A85,1,1,1,2.0,99392,18.74,44.132,18.819
09/30/2018 15:20:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:20:44,2429FE0453653A85,1,1,1,2.0,99387,18.75,44.148,18.830
09/30/2018 15:21:37,2429FE0453653A85,1,1,1,2.0,99384,18.72,44.201,18.830
09/30/2018 15:21:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:22:30,2429FE0453653A85,1,1,1,2.0,99395,18.74,44.186,18.809
09/30/2018 15:22:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:23:23,2429FE0453653A85,1,1,1,2.0,99381,18.69,44.231,18.798
09/30/2018 15:23:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:24:16,2429FE0453653A85,1,1,1,2.0,99394,18.70,44.254,18.798
09/30/2018 15:24:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:25:10,2429FE0453653A85,1,1,1,2.0,99383,18.69,44.270,18.819
09/30/2018 15:25:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:26:03,2429FE0453653A85,1,1,1,2.0,99386,18.70,44.262,18.755
09/30/2018 15:26:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:26:56,2429FE0453653A85,1,1,1,2.0,99388,18.66,44.254,18.766
09/30/2018 15:27:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:27:49,2429FE0453653A85,1,1,1,2.0,99389,18.67,44.201,18.744
09/30/2018 15:28:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:28:42,2429FE0453653A85,1,1,1,2.0,99388,18.63,44.201,18.744
09/30/2018 15:29:35,2429FE0453653A85,1,1,1,2.0,99402,18.64,44.201,18.744
09/30/2018 15:29:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:30:29,2429FE0453653A85,1,1,1,2.0,99385,18.62,44.140,18.755
09/30/2018 15:30:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:31:22,2429FE0453653A85,1,1,1,2.0,99396,18.62,44.140,18.733
09/30/2018 15:31:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:32:15,2429FE0453653A85,1,1,1,2.0,99393,18.61,44.148,18.733
09/30/2018 15:32:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:33:08,2429FE0453653A85,1,1,1,2.0,99385,18.62,44.125,18.723
09/30/2018 15:33:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:34:01,2429FE0453653A85,1,1,1,2.0,99402,18.63,44.148,18.701
09/30/2018 15:34:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:35:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:35:48,2429FE0453653A85,1,1,1,2.0,99393,18.56,44.163,18.658
09/30/2018 15:36:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:36:41,2429FE0453653A85,1,1,1,2.0,99393,18.56,44.186,18.648
09/30/2018 15:37:34,2429FE0453653A85,1,1,1,2.0,99387,18.53,44.216,18.626
09/30/2018 15:37:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:38:27,2429FE0453653A85,1,1,1,2.0,99392,18.55,44.216,18.648
09/30/2018 15:38:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:39:20,2429FE0453653A85,1,1,1,2.0,99392,18.51,44.239,18.626
09/30/2018 15:39:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:40:13,2429FE0453653A85,1,1,1,2.0,99397,18.51,44.254,18.594
09/30/2018 15:40:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:41:07,2429FE0453653A85,1,1,1,2.0,99387,18.50,44.254,18.594
09/30/2018 15:41:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:42:00,2429FE0453653A85,1,1,1,2.0,99386,18.48,44.292,18.594
09/30/2018 15:42:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:42:53,2429FE0453653A85,1,1,1,2.0,99384,18.49,44.254,18.573
09/30/2018 15:43:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:43:46,2429FE0453653A85,1,1,1,2.0,99391,18.47,44.254,18.562
09/30/2018 15:44:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:45:33,2429FE0453653A85,1,1,1,2.0,99391,18.45,44.270,18.530
09/30/2018 15:45:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:46:26,2429FE0453653A85,1,1,1,2.0,99394,18.43,44.315,18.498
09/30/2018 15:46:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:47:19,2429FE0453653A85,1,1,1,2.0,99393,18.39,44.315,18.476
09/30/2018 15:47:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:48:12,2429FE0453653A85,1,1,1,2.0,99393,18.38,44.300,18.487
09/30/2018 15:48:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:49:05,2429FE0453653A85,1,1,1,2.0,99401,18.38,44.315,18.444
09/30/2018 15:49:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:49:58,2429FE0453653A85,1,1,1,2.0,99393,18.35,44.338,18.455
09/30/2018 15:50:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:50:52,2429FE0453653A85,1,1,1,2.0,99399,18.37,44.315,18.422
09/30/2018 15:51:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:51:45,2429FE0453653A85,1,1,1,2.0,99390,18.34,44.323,18.455
09/30/2018 15:52:38,2429FE0453653A85,1,1,1,2.0,99382,18.33,44.300,18.444
09/30/2018 15:52:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:53:31,2429FE0453653A85,1,1,1,2.0,99387,18.32,44.285,18.422
09/30/2018 15:53:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:54:24,2429FE0453653A85,1,1,1,2.0,99395,18.34,44.285,18.412
09/30/2018 15:54:24,2429FE0453653A85,1,1,1,2.0,99392,18.33,44.292,18.412
09/30/2018 15:54:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:55:17,2429FE0453653A85,1,1,1,2.0,99395,18.32,44.361,18.433
09/30/2018 15:55:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:56:11,2429FE0453653A85,1,1,1,2.0,99392,18.33,44.331,18.455
09/30/2018 15:56:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:57:04,2429FE0453653A85,1,1,1,2.0,99406,18.34,44.292,18.422
09/30/2018 15:57:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:57:57,2429FE0453653A85,1,1,1,2.0,99395,18.35,44.308,18.422
09/30/2018 15:58:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:58:50,2429FE0453653A85,1,1,1,2.0,99398,18.32,44.346,18.401
09/30/2018 15:59:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 15:59:43,2429FE0453653A85,1,1,1,2.0,99395,18.28,44.338,18.380
09/30/2018 16:00:36,2429FE0453653A85,1,1,1,2.0,99400,18.29,44.369,18.401
09/30/2018 16:00:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:01:30,2429FE0453653A85,1,1,1,2.0,99406,18.30,44.376,18.390
09/30/2018 16:01:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:02:23,2429FE0453653A85,1,1,1,2.0,99414,18.29,44.384,18.401
09/30/2018 16:02:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:03:16,2429FE0453653A85,1,1,1,2.0,99406,18.30,44.384,18.401
09/30/2018 16:03:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:04:09,2429FE0453653A85,1,1,1,2.0,99403,18.30,44.361,18.412
09/30/2018 16:04:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:05:02,2429FE0453653A85,1,1,1,2.0,99409,18.30,44.354,18.412
09/30/2018 16:05:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:05:55,2429FE0453653A85,1,1,1,2.0,99408,18.29,44.384,18.390
09/30/2018 16:06:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:06:49,2429FE0453653A85,1,1,1,2.0,99403,18.30,44.369,18.412
09/30/2018 16:07:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:07:42,2429FE0453653A85,1,1,1,2.0,99403,18.30,44.354,18.390
09/30/2018 16:08:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:09:28,2429FE0453653A85,1,1,1,2.0,99397,18.29,44.338,18.390
09/30/2018 16:09:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:10:21,2429FE0453653A85,1,1,1,2.0,99400,18.30,44.338,18.380
09/30/2018 16:10:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:11:14,2429FE0453653A85,1,1,1,2.0,99400,18.29,44.376,18.380
09/30/2018 16:11:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:12:08,2429FE0453653A85,1,1,1,2.0,99400,18.27,44.369,18.412
09/30/2018 16:12:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:13:01,2429FE0453653A85,1,1,1,2.0,99403,18.30,44.315,18.390
09/30/2018 16:13:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:13:54,2429FE0453653A85,1,1,1,2.0,99403,18.28,44.315,18.390
09/30/2018 16:14:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:14:47,2429FE0453653A85,1,1,1,2.0,99406,18.29,44.308,18.390
09/30/2018 16:15:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:15:40,2429FE0453653A85,1,1,1,2.0,99398,18.29,44.315,18.369
09/30/2018 16:16:34,2429FE0453653A85,1,1,1,2.0,99408,18.24,44.346,18.347
09/30/2018 16:16:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:17:27,2429FE0453653A85,1,1,1,2.0,99394,18.23,44.369,18.347
09/30/2018 16:17:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:18:20,2429FE0453653A85,1,1,1,2.0,99391,18.23,44.300,18.369
09/30/2018 16:18:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:19:13,2429FE0453653A85,1,1,1,2.0,99392,18.28,44.323,18.390
09/30/2018 16:19:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:20:06,2429FE0453653A85,1,1,1,2.0,99392,18.28,44.262,18.380
09/30/2018 16:20:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:20:59,2429FE0453653A85,1,1,1,2.0,99395,18.29,44.216,18.380
09/30/2018 16:21:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:21:53,2429FE0453653A85,1,1,1,2.0,99390,18.31,44.292,18.390
09/30/2018 16:22:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:22:46,2429FE0453653A85,1,1,1,2.0,99392,18.30,44.247,18.401
09/30/2018 16:23:39,2429FE0453653A85,1,1,1,2.0,99392,18.31,44.216,18.401
09/30/2018 16:23:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:24:32,2429FE0453653A85,1,1,1,2.0,99392,18.30,44.292,18.412
09/30/2018 16:24:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:25:25,2429FE0453653A85,1,1,1,2.0,99392,18.31,44.163,18.390
09/30/2018 16:25:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:26:18,2429FE0453653A85,1,1,1,2.0,99392,18.31,44.178,18.412
09/30/2018 16:26:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:27:12,2429FE0453653A85,1,1,1,2.0,99389,18.30,44.224,18.412
09/30/2018 16:27:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:28:05,2429FE0453653A85,1,1,1,2.0,99400,18.31,44.216,18.390
09/30/2018 16:28:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:28:58,2429FE0453653A85,1,1,1,2.0,99392,18.30,44.277,18.412
09/30/2018 16:29:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:29:51,2429FE0453653A85,1,1,1,2.0,99395,18.30,44.491,18.401
09/30/2018 16:30:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:30:44,2429FE0453653A85,1,1,1,2.0,99387,18.29,44.903,18.422
09/30/2018 16:31:38,2429FE0453653A85,1,1,1,2.0,99392,18.32,44.636,18.465
09/30/2018 16:31:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:32:31,2429FE0453653A85,1,1,1,2.0,99395,18.34,44.483,18.455
09/30/2018 16:32:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:33:24,2429FE0453653A85,1,1,1,2.0,99393,18.35,44.468,18.498
09/30/2018 16:33:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:34:17,2429FE0453653A85,1,1,1,2.0,99401,18.38,44.598,18.476
09/30/2018 16:34:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:35:10,2429FE0453653A85,1,1,1,2.0,99393,18.40,44.582,18.487
09/30/2018 16:35:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:36:04,2429FE0453653A85,1,1,1,2.0,99399,18.40,44.552,18.508
09/30/2018 16:36:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:36:57,2429FE0453653A85,1,1,1,2.0,99404,18.40,44.613,18.530
09/30/2018 16:37:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:37:50,2429FE0453653A85,1,1,1,2.0,99410,18.42,44.582,18.530
09/30/2018 16:38:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:38:43,2429FE0453653A85,1,1,1,2.0,99410,18.45,44.567,18.551
09/30/2018 16:39:36,2429FE0453653A85,1,1,1,2.0,99410,18.45,44.621,18.530
09/30/2018 16:39:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
09/30/2018 16:40:30,2429FE0453653A85,1,1,1,2.0,99405,18.45,44.674,18.573
09/30/2018 16:40:40,208AB500501A4A0B,0,0,0,0.0,0,0.00,0.000,0.000
